name,dob,height,reach,weight_lbs,stance,fights_in_ufc,last_fight_date,last_weight_lbs,global_elo,peak_elo,win_streak,loss_streak,sum_win_elo,count_win_elo,total_fight_time_sec,deep_water_fights,total_finishes,late_finishes,champ_finishes,ko_losses,late_losses,total_decisions,dec_wins,all_time_slpm,ema_slpm,all_time_sapm,ema_sapm,all_time_str_att_rate,ema_str_att_rate,all_time_sig_acc,ema_sig_acc,all_time_sig_def,ema_sig_def,all_time_sig_to_total,ema_sig_to_total,all_time_head_hunter,ema_head_hunter,all_time_body_snatcher,ema_body_snatcher,all_time_leg_kicker,ema_leg_kicker,all_time_dist_pct,ema_dist_pct,all_time_clinch_pct,ema_clinch_pct,all_time_gnp_pct,ema_gnp_pct,all_time_kd_yield,ema_kd_yield,all_time_head_def,ema_head_def,all_time_body_def,ema_body_def,all_time_leg_def,ema_leg_def,all_time_chin_vuln,ema_chin_vuln,all_time_sprawl_def,ema_sprawl_def,all_time_td_absorbed_pm,ema_td_absorbed_pm,all_time_sub_danger,ema_sub_danger,all_time_sweeps_absorbed,ema_sweeps_absorbed,all_time_td_att_rate_15m,ema_td_att_rate_15m,all_time_td_landed_rate_15m,ema_td_landed_rate_15m,all_time_td_acc,ema_td_acc,all_time_ctrl_ratio,ema_ctrl_ratio,all_time_ctrl_per_td,ema_ctrl_per_td,all_time_sub_att_rate_15m,ema_sub_att_rate_15m,all_time_sub_agg,ema_sub_agg,all_time_sweep_rate_15m,ema_sweep_rate_15m,all_time_fight_time_sec,ema_fight_time_sec,all_time_opp_elo,ema_opp_elo,all_time_fights_per_year,ema_fights_per_year,primary_weight,div_elo_json,peak_div_elo_json,strike_elo,grapple_elo
Josh Shockley,1989-11-15 00:00:00,185.42,181.64664388762338,155.0,Orthodox,2,2015-02-22 00:00:00,155.0,1093.9754081827355,1200.0,0,2,0.0,0,0.0,1,1,0,0,1,1,0,0,1.3393939393939394,1.2884848484848486,1.8434343434343434,1.9141414141414141,3.6121212121212123,3.1369696969696967,0.4027777777777778,0.44166666666666665,0.5963541666666666,0.5911458333333333,0.5542986425339367,0.5171945701357467,0.6597222222222222,0.5958333333333333,0.2916666666666667,0.3416666666666667,0.048611111111111105,0.06249999999999999,0.5681818181818181,0.5409090909090909,0.24242424242424243,0.2121212121212121,0.1893939393939394,0.24696969696969695,0.0,0.0,0.6672494172494172,0.6367132867132866,0.736842105263158,0.8421052631578947,0.3333333333333333,0.39999999999999997,0.0,0.0,0.5166666666666666,0.44333333333333336,0.302020202020202,0.3428282828282828,0.03333333333333333,0.06666666666666667,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.10055555555555555,0.10477777777777776,570.0,474.0,1.5151515151515151,2.121212121212121,0.7692307692307692,1.0769230769230766,0.0,0.0,598.5,477.9,1204.0085259642503,1202.40511557855,0.7213438735177866,1.4426877470355732,155.0,"{""Lightweight"": 1093.5860808456882}","{""Lightweight"": 1132.5}",995.5555555555555,974.4444444444445
Rafael Cerqueira,1990-03-15 00:00:00,190.5,193.04,205.0,Southpaw,4,2025-11-22 00:00:00,205.0,997.5191843034547,1200.0,0,4,0.0,0,0.0,1,2,0,0,2,1,0,0,1.6335115864527627,1.270893048128342,13.514081996434939,16.256641711229946,3.9486631016042786,3.006983957219251,0.46536796536796543,0.4981363636363635,0.38057522510708974,0.34682411049916945,0.6583333333333333,0.6229999999999999,0.652056277056277,0.8413636363636363,0.017316017316017316,0.02727272727272727,0.3306277056277056,0.3964090909090908,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4254786234437397,0.3778641649048626,0.275,0.37,0.5,0.6429999999999999,0.07308467314120226,0.10137044902449086,0.6000000000000001,0.574,0.5545454545454546,0.8254545454545454,0.45454545454545453,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.020999999999999998,67.5,189.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,235.79699999999997,1195.0568899925338,1202.4157533476362,2.1790091036414565,3.0020483193277308,205.0,"{""Light Heavyweight"": 997.6579526575795}","{""Light Heavyweight"": 1136.8531184965661}",940.5155500174943,974.4077685124784
Chandler Cole,1995-01-09 00:00:00,177.8,182.88,264.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,{},{},,
Liam McCracken,2001-07-09 00:00:00,175.26,180.34,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Frank Camacho,1989-05-18 00:00:00,177.8,185.42000000000002,155.0,Orthodox,8,2022-05-14 00:00:00,155.0,1040.919620184625,1200.0,0,3,2367.535889931014,2,0.0,3,4,0,0,3,2,0,0,5.702122422357438,5.066293107688683,9.437183494729275,11.110676390317835,13.415919939009601,12.79339493722036,0.41678638975722276,0.40879032283053984,0.4709580679920607,0.45128636022757285,0.805531835897402,0.8227905599862082,0.8355849235238242,0.8252401108655909,0.13580916714338295,0.12104591883311389,0.028605909332792744,0.06255975977497909,0.885508811157396,0.884645498593482,0.11250025524789674,0.11464964523156088,0.0019909335947071796,0.0012396243567752996,0.0,0.0,0.5364985235842537,0.5116937732727721,0.21887987012987017,0.16503081176623374,0.28308823529411764,0.30382966764705877,0.01793412233815136,0.03452344251739252,0.761904761904762,0.7850859999999998,0.16886804562291416,0.17063575767044412,0.0698087431693989,0.08013834863387977,0.0,0.0,4.429858667272108,7.27035212364627,0.625,0.26891199999999993,0.2591139094934162,0.13058259099534236,0.062370555366355114,0.041796287027207016,59.91935483870968,60.951959049853365,0.0,0.0,0.0,0.0,0.25000000000000006,0.16806999999999994,506.125,328.8228899999999,1249.5038656926545,1245.555874964926,1.8911703113262852,1.6453880715500309,155.0,"{""Welterweight"": 1086.5901691150211, ""Lightweight"": 1090.074788686887}","{""Welterweight"": 1161.8843645002119, ""Lightweight"": 1258.498241947587}",944.6155098897262,988.3070578511042
Andre Gusmao,1977-05-19 00:00:00,182.88,181.64664388762338,205.0,Orthodox,2,2009-05-23 00:00:00,205.0,1127.750549701956,1200.0,0,2,0.0,0,0.0,1,1,0,0,1,1,0,0,3.722165820642978,3.1399661590524532,4.141116751269036,3.6046700507614213,7.825380710659898,6.9352284263959385,0.45995670995670995,0.43787878787878787,0.6141176470588235,0.603764705882353,0.8417874396135265,0.8007246376811593,0.48863636363636365,0.5265151515151515,0.33116883116883117,0.29393939393939394,0.18019480519480519,0.17954545454545454,0.6617647058823529,0.6205882352941177,0.3382352941176471,0.37941176470588234,0.0,0.0,0.0,0.0,0.6657236450268016,0.6624478856462179,0.6666666666666667,0.5333333333333333,0.4,0.5599999999999999,0.033112582781456956,0.06622516556291391,0.8,0.72,0.06666666666666667,0.09333333333333332,0.0,0.0,0.0,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.06705865764241399,0.08779075014100395,550.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,548.5,689.1,1261.406496471473,1236.843897882884,0.6358885017421603,1.2717770034843205,205.0,"{""Light Heavyweight"": 1127.750549701956}","{""Light Heavyweight"": 1161.570740573752}",982.1,987.9
Tamdan McCrory,1986-11-05 00:00:00,193.04,193.04,185.0,Switch,9,2016-10-01 00:00:00,185.0,1163.5520949678387,1274.3852783658203,0,2,4864.232811498994,4,0.0,3,3,0,0,2,1,0,0,2.3190444146721636,2.050029260680649,1.9650072077854657,2.2157365229464543,4.896585820941086,4.968287063746859,0.481755134544306,0.42582696902370387,0.5395706347099536,0.514260243425133,0.7060721077168446,0.7339239549373158,0.7959571130533579,0.8090957926414057,0.13448220763841714,0.12208631629591211,0.06956067930822489,0.06881789106268205,0.48031159402127144,0.645170680129427,0.1667358030261256,0.08204051696847504,0.35295260295260295,0.27278880290209784,0.0,0.0,0.6637844140390831,0.5973405874522421,0.37341362341362344,0.40771353461538445,0.3487654320987655,0.44286295555555555,0.06421055201543006,0.09833295385629533,0.5873015873015873,0.5106463599999999,0.09632182262277264,0.1289520774341915,0.11185687662322942,0.057089275536680036,0.3333333333333333,0.3075480099999999,3.5593942418271975,2.400402360337996,1.8387751765910403,1.204525965804145,0.29781130933710503,0.21341824094628872,0.33639453017454934,0.22355521650017768,239.5106699984749,132.85977648137467,1.4782340609199653,0.7503420767480574,0.2522127715861282,0.1422539929882229,0.4509803921568628,0.47909605882352924,518.8888888888889,501.22349394999986,1237.4698426156149,1272.0979304821735,2.074955227910128,2.3921973820083005,170.0,"{""Welterweight"": 1215.609451923646, ""Middleweight"": 1169.917858933609}","{""Welterweight"": 1261.830273115571, ""Middleweight"": 1272.4715824934758}",949.53071103368,1055.0987007856074
Magno Dias,1995-11-30 00:00:00,165.1,170.18,135.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,{},{},,
Chance Farrar,1975-09-11 00:00:00,175.26,181.64664388762338,145.0,Southpaw,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,{},{},,
Juan Miranda,,178.08301833568407,181.64664388762338,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Thales Leites,1981-09-06 00:00:00,185.42,198.12,185.0,Orthodox,21,2018-09-22 00:00:00,185.0,1382.1223926003825,1517.5281959598442,1,0,16357.412939488848,13,0.0,15,3,1,0,1,8,0,0,2.297280762855064,2.4297944078772113,2.780608060293951,3.096753312439841,5.257380826078482,5.413606852338791,0.4245366154118761,0.48070113821287935,0.5527334081606003,0.4766390018088096,0.6665048612885602,0.80969371161659,0.7696807239520672,0.741639678752397,0.06587627601546532,0.09648643479495558,0.11682395241341982,0.16044961799966434,0.6545596961526591,0.7800610804270409,0.08171613068765422,0.10070134537621571,0.21610512554063885,0.11781330574376017,1.663594771377648,0.2423877892186204,0.6182441797010001,0.573682731680101,0.3463813963813965,0.2874110273677251,0.2632921589688508,0.22865938522187196,0.0039021905514258952,0.004203993212858705,0.8945578231292516,0.7532728657735084,0.030789302022178736,0.05769058627012825,0.02284963308438054,0.017596723966488616,0.09523809523809523,0.08171890104069997,8.406522948613725,6.902643360861282,3.03122853193651,1.9695390143768052,0.2874796355377719,0.3304186199787783,0.34039877147992553,0.25820581647612695,289.45713344823423,366.62264511979555,1.984049254291141,1.0092551765881665,0.29541238306161133,0.13142123481207324,0.0,0.0,753.9523809523808,851.4730538420059,1290.0012266846281,1290.0720179093926,2.474895100253946,2.358600339933031,185.0,"{""Middleweight"": 1377.151866043119}","{""Middleweight"": 1515.5267744871487}",1030.5169951630583,1066.5602345310165
Hector Santiago,1993-03-21 00:00:00,165.1,172.72,135.0,Orthodox,1,2026-08-29 00:00:00,135.0,1244.869439039672,1244.869439039672,1,0,1243.167222413645,1,0.0,0,1,0,0,0,0,0,0,5.099150141643059,5.099150141643059,5.439093484419263,5.439093484419263,18.86685552407932,18.86685552407932,0.2702702702702703,0.2702702702702703,0.4576271186440678,0.4576271186440678,0.9375,0.9375,0.8918918918918919,0.8918918918918919,0.10810810810810811,0.10810810810810811,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,3.322259136212624,3.322259136212624,0.5238095238095238,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.09999999999999998,0.09999999999999998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019830028328611898,0.019830028328611898,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,353.0,1243.167222413645,1243.167222413645,0.0,0.0,135.0,"{""Bantamweight"": 1244.869439039672}","{""Bantamweight"": 1244.869439039672}",1000.0,1000.0
Mark Choinski,1995-10-22 00:00:00,172.72,175.26,155.0,Orthodox,1,2025-06-07 00:00:00,155.0,1172.7105025490357,1200.0,0,1,0.0,0,0.0,1,0,0,0,0,1,0,0,3.8666666666666667,3.8666666666666667,7.333333333333333,7.333333333333333,7.6,7.6,0.5087719298245614,0.5087719298245614,0.33333333333333337,0.33333333333333337,0.90625,0.90625,0.8947368421052632,0.8947368421052632,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.9310344827586207,0.9310344827586207,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.41666666666666663,0.41666666666666663,0.11111111111111116,0.11111111111111116,0.20512820512820518,0.20512820512820518,0.01584786053882726,0.01584786053882726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,2.0,0.1801801801801802,0.1801801801801802,0.31,0.31,132.85714285714286,132.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,1250.5647987741418,1250.5647987741418,0.0,0.0,155.0,"{""Lightweight"": 1172.7297251117927}","{""Lightweight"": 1172.7297251117927}",1000.0,1000.0
Tom Breese,1991-09-26 00:00:00,190.5,185.42000000000002,185.0,Southpaw,8,2021-01-20 00:00:00,185.0,1288.3852123233594,1373.9393684355289,0,1,6094.933328539016,5,0.0,2,5,0,0,1,1,0,0,4.243531445300763,3.9467323475059533,2.6707914448065146,2.9149521397793765,7.511431956917244,6.840908718883196,0.5532686272591557,0.5093213624210197,0.6100585764921933,0.5593199051841047,0.7791351010101011,0.6753766299242423,0.6724405996776386,0.6117419098998962,0.29643913677438105,0.35985459124112507,0.0311202635479804,0.028403498858978613,0.6592555761853236,0.6859219035891697,0.218475647993311,0.19755766227006683,0.12226877582136535,0.1165204341407633,2.292172437363,2.1418493464591464,0.6866490274877631,0.625611048603597,0.4285657051282052,0.5476980096153845,0.4666666666666667,0.4380431999999999,0.0,0.0,0.8875000000000001,0.8547894999999999,0.06240648379052369,0.12338956109725685,0.027036575228595178,0.05609244721529509,0.12500000000000003,0.16806999999999994,1.8025682481936778,1.8478243985224365,0.0,0.0,0.0,0.0,0.1110461036477465,0.10047530720291213,668.75,459.93424199999987,0.966645885286783,2.188020124688279,0.36009067658684024,0.8439726110206928,0.4055486284289277,0.8413867082294264,422.25,350.35081329999997,1261.5373049218178,1281.5456331722914,1.9231744809326774,2.2576392849138545,170.0,"{""Welterweight"": 1310.433480766647, ""Middleweight"": 1274.754645701444}","{""Welterweight"": 1342.0035280932896, ""Middleweight"": 1361.603712122078}",1077.5038105572207,1005.097116439535
Damir Ismagulov,1991-02-03 00:00:00,177.8,187.96,155.0,Orthodox,7,2023-07-01 00:00:00,155.0,1303.6921346871,1373.5562452564302,0,2,6023.462946717848,5,0.0,7,0,0,0,0,2,0,0,3.3619047619047624,2.745102666666666,2.438095238095238,2.425237866666666,7.857142857142858,6.348325666666665,0.4516144575061218,0.4548546512394425,0.6032922330257354,0.5678574024511049,0.6755687287082078,0.5997607808786792,0.708459021887885,0.7172837671005845,0.22373326993745635,0.22758676806393252,0.06780770817465875,0.05512946483548283,0.8214426467086509,0.8395395907540051,0.0617366813606051,0.07632542001650008,0.11682067193074411,0.08413498922949458,0.20092425155716298,0.3376933895921237,0.6976203365585048,0.6458546789249406,0.3735466914038343,0.43764369090909094,0.23059523809523813,0.17645302499999993,0.007107320540156361,0.01706467661691542,0.8462585034013606,0.7289999999999999,0.10476190476190476,0.19066666666666665,0.019047619047619046,0.042866666666666664,0.0,0.0,3.5714285714285716,2.844988999999999,0.9999999999999999,0.7940449999999998,0.15651596296757586,0.11938214181923856,0.18825396825396828,0.1473306344444444,243.50540216086435,195.81040607843136,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,900.0,900.0,1281.7825268896936,1349.229552432702,1.6649545654647695,2.0457287044304895,155.0,"{""Lightweight"": 1301.4967604028784}","{""Lightweight"": 1373.6181685233908}",1085.1772485159854,1022.4802125567107
Cody McKenzie,1987-12-16 00:00:00,182.88,182.88,155.0,Switch,7,2013-12-14 00:00:00,155.0,1114.5050238200877,1242.831079966546,0,1,3418.313043333663,3,0.0,2,1,0,0,1,1,0,0,1.3861701119333671,1.7620186618781513,3.978746645987497,4.527560864654599,5.267882417420766,5.342923912290683,0.2543690344354796,0.32167563307493535,0.6006400742115028,0.6257301333766232,0.4385372505188173,0.5673876680668939,0.9039774824658545,0.9005303614341083,0.04224190968377014,0.057140348837209295,0.05378060785037529,0.053767386950904376,0.6942204301075269,0.7866850282258063,0.07498079877112133,0.09162005241935484,0.08794162826420891,0.12169491935483868,0.0,0.0,0.6483314304742875,0.6847646223776223,0.47857142857142854,0.4337732499999999,0.40039682539682536,0.37754695833333324,0.028011204481792725,0.09607843137254903,0.5,0.67507,0.2042804705075902,0.16047521055012315,0.1356270333219828,0.1036509428657866,0.14285714285714288,0.11764899999999995,6.779028403597424,8.20360393308645,2.3512049181823156,2.369236917379645,0.22669805657810022,0.2210886099396786,0.2200940403672988,0.23543150419390385,96.33380624977265,86.07153155080212,4.295028474658702,3.6854281859156393,2.715800292097149,1.9831770609617565,2.785573029475469,2.222287277521423,463.0,564.05943,1188.8025982709296,1168.765473411392,2.886498784335411,3.2653593251171342,155.0,"{""Lightweight"": 1132.1294050260854, ""Featherweight"": 1148.5052334824848}","{""Lightweight"": 1242.831079966546, ""Featherweight"": 1148.5052334824848}",973.2192308458651,1026.2951494525976
Rafael  Del Real,,180.34,181.64664388762338,225.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,{},{},,
Tommy McMillen,1997-12-15 00:00:00,182.88,187.96,145.0,Orthodox,3,2026-09-12 00:00:00,145.0,1355.0721582378385,1355.0721582378385,3,0,3671.6573270449135,3,0.0,2,2,1,0,0,0,0,0,14.452416989598383,14.884592323700144,4.827744484952165,4.933200544507205,29.2570074009169,29.352648839792835,0.4729981007686418,0.48641313751031645,0.6157861806231673,0.6261981948793516,0.8857440015479877,0.8932284249226006,0.7925757252673636,0.7770102187264875,0.17398154930678852,0.19622466172358283,0.03344272542584779,0.044913267698077824,0.880937920263763,0.8684618888551472,0.08879867025934442,0.09909833991294664,0.030263409476892624,0.03243977123190606,1.0883993662571736,1.1645694480409192,0.6697945457895707,0.6796372305140961,0.4166666666666667,0.425,0.4606060606060606,0.5865454545454545,0.0072306579898770785,0.021691973969631236,0.8333333333333334,0.85,0.022222222222222223,0.06666666666666667,0.0,0.0,0.0,0.0,1.6666666666666667,5.0,1.6666666666666667,5.0,0.32679738562091504,0.9803921568627452,0.14044312200357326,0.12486777445718786,229.15032679738562,166.33529411764704,1.0,3.0,0.20066889632107024,0.6020066889632107,0.0,0.0,648.6666666666666,556.02,1223.8857756816378,1205.628464926043,3.3313492063492065,4.388690476190476,145.0,"{""Featherweight"": 1355.192339199636}","{""Featherweight"": 1355.192339199636}",1052.1891930554957,1004.8255840732268
Khusein Askhabov,1995-02-13 00:00:00,172.72,175.26,145.0,Orthodox,1,2023-02-18 00:00:00,145.0,1155.2067801455569,1200.0,0,1,0.0,0,0.0,1,0,0,0,0,1,0,0,2.0,2.0,4.133333333333334,4.133333333333334,7.6,7.6,0.2631578947368421,0.2631578947368421,0.5694444444444444,0.5694444444444444,0.75,0.75,0.7719298245614035,0.7719298245614035,0.07894736842105263,0.07894736842105263,0.14912280701754385,0.14912280701754385,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.6707317073170731,0.6707317073170731,0.3076923076923077,0.3076923076923077,0.5277777777777778,0.5277777777777778,0.0,0.0,0.6666666666666667,0.6666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.06444444444444444,0.06444444444444444,580.0,580.0,0.0,0.0,0.0,0.0,2.0,2.0,900.0,900.0,1202.3947762202542,1202.3947762202542,0.0,0.0,145.0,"{""Featherweight"": 1155.2012300120355}","{""Featherweight"": 1155.2012300120355}",1000.0,1000.0
Javad Mahjoub,1992-05-26 00:00:00,178.08301833568407,181.64664388762338,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Brandon Wolff,1975-10-18 00:00:00,175.26,181.64664388762338,170.0,Orthodox,2,2009-05-23 00:00:00,170.0,1094.728785779727,1200.0,0,2,0.0,0,0.0,0,1,0,0,1,0,0,0,0.4166666666666667,0.8333333333333334,12.39296636085627,16.68348623853211,1.3168960244648318,1.010321100917431,0.2,0.4,0.25490196078431376,0.22352941176470592,0.25,0.5,0.8,0.8799999999999999,0.2,0.4,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.5930232558139534,0.43023255813953487,0.07142857142857145,0.10000000000000003,0.5,1.0,0.014245014245014245,0.019943019943019943,1.0,1.0,0.0,0.0,0.20833333333333334,0.4166666666666667,0.5,1.0,3.125,6.25,0.0,0.0,0.0,0.0,0.1351618246687054,0.10311544342507646,185.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,119.5,1266.4416437721602,1275.2146400372135,1.1128048780487805,2.225609756097561,170.0,"{""Welterweight"": 1094.674870131218}","{""Welterweight"": 1143.8377878556562}",985.550945353082,986.9549935401918
Sergio Moraes,1982-07-23 00:00:00,182.88,182.88,170.0,Orthodox,14,2019-11-16 00:00:00,170.0,1279.459136149231,1422.6913311197086,0,3,9916.679142651392,8,0.0,11,4,3,0,3,4,0,0,2.563113933951322,2.2985979008931734,3.6573427184425626,4.9261963984263115,5.786189930859829,5.887180031048699,0.45298586845037303,0.40375198752499375,0.6170526498522212,0.538826789161091,0.8246361908254215,0.8502909338537614,0.8632294742728759,0.8904045974282936,0.1039198900778514,0.09118378475318845,0.03285063564927271,0.018411617818517714,0.8119353206869792,0.8693309683455215,0.03036833154314358,0.014718802465129271,0.15769634776987715,0.11655578550439279,0.3385240352064996,0.19124932227488145,0.7292128677961713,0.6648403263923786,0.37347044080790215,0.2707416657773363,0.20142390289449114,0.24407580162686263,0.026830825579479484,0.02638234297172163,0.9285714285714285,0.9878939178999999,0.005807200929152149,0.0032807810569105674,0.0,0.0,0.2857142857142857,0.49254192789999995,3.0655418267351093,2.3858757264943877,1.382906277443868,1.2059575072992663,0.3143727522731682,0.33724639061775347,0.18590146459729923,0.16826269573199742,255.24310446587623,119.79871158603046,0.7068026033369224,0.37897246468895623,0.10860012146331349,0.03701149178707058,0.0,0.0,748.7857142857143,801.5877702002638,1278.373539929887,1346.8733458410684,2.1529169631493894,2.8420422294501337,170.0,"{""Middleweight"": 1166.6069716913448, ""Welterweight"": 1274.9221129295945}","{""Middleweight"": 1166.6069716913448, ""Welterweight"": 1423.514034749372}",1041.0784221843621,1058.85548213478
Joe Lowry,1989-12-12 00:00:00,180.34,185.42000000000002,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Shinya Aoki,1983-05-09 00:00:00,180.34,181.64664388762338,154.0,Southpaw,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,{},{},,
